IDpassageiro,Nome,Deck,NumeroCabine,PosicaoCabine,Procedencia,Destino,Idade,VIP,AllInclusive,ServicoCabine,Restaurante,Shopping,SPA,ParquedeAguas,Sobrevivente
3444_02,Antitak Scerodbox,B,131,S,America,Grecia,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0746_01,Milyla Waltonnedy,G,112,S,Europa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8596_01,Aldah Healted,C,284,P,America,Grecia,44.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4830_01,Ginald Kirks,F,983,P,Europa,Grecia,22.0,0,0,0.0,0.0,0.0,19.0,785.0,0
6279_01,Hadiram Alcemblery,A,74,S,America,Grecia,27.0,0,0,135.0,3103.0,9.0,424.0,629.0,0
6655_01,Moss Raf,E,422,P,Africa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3686_01,Meremy Hineyley,F,696,S,Europa,Grecia,24.0,0,0,25.0,284.0,0.0,330.0,64.0,0
4213_01,Fayen Morrodgers,G,691,S,Europa,Malta,23.0,0,0,4.0,157.0,142.0,0.0,196.0,0
0500_01,Ots Cakie,D,19,P,Africa,Monaco,21.0,0,0,513.0,0.0,1749.0,82.0,0.0,1
2327_01,Alyat Oidederval,B,68,P,America,Grecia,32.0,0,0,0.0,4106.0,388.0,892.0,2.0,1
6813_01,Thell Newtontoss,F,1417,P,Europa,Monaco,22.0,0,0,38.0,19.0,348.0,217.0,115.0,0
4831_01,Weros Pelie,F,984,P,Africa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3707_02,Willey Delangleton,G,604,S,Europa,Outros,22.0,0,0,0.0,0.0,889.0,0.0,0.0,1
3301_02,Tonald Domington,G,525,S,Europa,Grecia,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1040_01,Clard Mcbritts,G,164,S,Europa,Malta,15.0,0,0,521.0,162.0,62.0,5.0,0.0,1
2038_01,Racyle Ingston,F,404,P,Europa,Grecia,21.0,0,0,6.0,133.0,503.0,0.0,2.0,0
7068_01,Irmark Mcfaddenson,F,1350,S,Europa,Malta,45.0,0,0,0.0,0.0,0.0,0.0,595.0,0
4230_01,Shaele Wilkinner,F,873,P,Europa,Grecia,21.0,0,0,0.0,0.0,23.0,820.0,22.0,0
0138_01,Fayene Gambs,G,18,P,Europa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6334_06,Rhony Jenson,F,1210,S,Europa,Grecia,55.0,0,0,0.0,242.0,0.0,479.0,3.0,0
8988_03,Catha Fowlesterez,G,1448,S,Europa,Monaco,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9199_01,Sterion Dianket,E,590,P,America,Monaco,33.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2141_01,Annaha Rivanseney,E,130,P,Europa,Monaco,66.0,0,0,0.0,0.0,1610.0,0.0,0.0,1
3204_01,Sadra Wirdley,A,27,P,America,Grecia,26.0,0,0,0.0,1653.0,7.0,227.0,1457.0,0
2055_02,Sall Woodwinez,G,330,P,Outros,Malta,32.0,0,0,0.0,58.0,0.0,0.0,642.0,1
5126_01,Isotone Unaring,C,200,S,America,Monaco,59.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8423_01,Analdy Bartez,F,1620,S,Europa,Grecia,22.0,0,0,0.0,0.0,6.0,0.0,733.0,0
3063_01,Jerrye Daughttley,G,499,P,Europa,Malta,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7771_01,Feline Cofferson,G,1259,S,Europa,Grecia,22.0,0,0,0.0,0.0,692.0,18.0,0.0,1
4005_05,Lorian River,G,657,P,Europa,Malta,40.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2251_02,Zaurion Hoodjuded,A,29,S,America,Grecia,58.0,0,0,2.0,1.0,14.0,2.0,1153.0,0
2333_01,Igrish Fiha,E,137,P,Africa,Grecia,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0
1434_01,Dandy Cartez,G,222,P,Europa,Grecia,20.0,0,0,0.0,258.0,331.0,133.0,0.0,0
6115_01,Naish Anpie,E,390,P,Africa,Grecia,50.0,0,0,513.0,0.0,0.0,764.0,21.0,0
1523_02,Baton Waring,B,64,S,America,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1191_01,Annah Santry,F,229,S,Europa,Grecia,36.0,0,0,0.0,0.0,0.0,0.0,1583.0,0
8056_02,Marrai Ausivetpul,C,262,P,America,Grecia,28.0,0,0,40.0,9012.0,0.0,111.0,551.0,1
2709_01,Pies Welto,F,523,S,Africa,Grecia,3.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3184_01,Arkard Sechausive,B,117,S,America,Monaco,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2232_01,Eriky Dyers,F,438,S,Europa,Monaco,31.0,0,0,0.0,14.0,671.0,1.0,3.0,0
4210_01,Diph Siccertful,C,151,S,America,Monaco,50.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7573_01,Teryla Welltonces,G,1217,P,Europa,Malta,19.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0360_01,Elancy Staffersby,F,67,S,Europa,Grecia,15.0,0,0,358.0,212.0,33.0,0.0,112.0,0
1156_01,Sterfik Motter,B,47,S,America,Grecia,27.0,0,0,0.0,2987.0,2.0,3072.0,67.0,0
1017_01,Joya Blanglison,F,190,S,Europa,Grecia,20.0,0,0,0.0,15.0,122.0,1125.0,0.0,0
4759_01,Heila Davens,F,897,S,Europa,Grecia,25.0,0,0,0.0,3.0,23.0,693.0,0.0,0
3966_01,Lillia Kerristicey,F,818,P,Europa,Grecia,49.0,0,0,324.0,275.0,0.0,0.0,0.0,0
3743_01,Lyny Jenningley,G,616,S,Europa,Grecia,19.0,0,0,0.0,827.0,5.0,55.0,0.0,0
5320_02,Hallah Opshoent,E,330,P,America,Grecia,32.0,0,0,0.0,1301.0,0.0,94.0,356.0,0
2252_01,Ernard Willy,G,363,P,Europa,Outros,37.0,0,0,0.0,1368.0,0.0,0.0,960.0,0
6030_06,Alene Ellson,G,981,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4741_03,Oslos Bau,F,961,P,Africa,Grecia,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7167_01,Dyonif Noxnuther,B,270,S,America,Monaco,33.0,0,0,0.0,3676.0,0.0,1743.0,1.0,1
1287_01,Wilves Pimne,F,259,P,Africa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6363_05,Molley Gouldensen,E,405,P,Europa,Grecia,17.0,0,0,0.0,0.0,977.0,0.0,5.0,1
4032_01,Deaney Waltonnedy,G,661,P,Europa,Malta,13.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1942_01,Gerly Gaineyerson,G,312,P,Europa,Grecia,47.0,0,0,0.0,444.0,328.0,56.0,0.0,0
8075_01,Troyce Starkers,F,1547,S,Europa,Monaco,19.0,0,0,355.0,0.0,0.0,0.0,284.0,0
3605_01,Joyces Alldson,G,592,P,Europa,Monaco,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9081_01,Hanna Clemondsey,G,1476,P,Europa,Grecia,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0918_01,Caseye Fuenterson,E,66,S,Europa,Grecia,24.0,0,0,47.0,0.0,10.0,139.0,1406.0,0
9197_03,Pheino Platch,C,308,P,America,Grecia,31.0,0,0,0.0,4634.0,8.0,616.0,0.0,1
4930_02,Achium Alenter,B,161,P,America,Grecia,51.0,0,0,0.0,3571.0,106.0,0.0,0.0,1
0243_01,Lilace Cartyernan,G,37,S,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0828_01,Juliey Santry,F,159,S,Europa,Grecia,42.0,0,0,786.0,0.0,22.0,59.0,0.0,0
4663_01,Lonna Cartez,G,765,S,Europa,Grecia,2.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1123_01,Altanin Praded,B,40,P,America,Grecia,28.0,0,0,0.0,402.0,0.0,135.0,9010.0,0
1447_01,Sadine Simson,G,227,P,Europa,Grecia,59.0,0,0,0.0,0.0,0.0,0.0,755.0,0
4842_01,Panzel Meate,D,152,S,Africa,Grecia,23.0,0,0,2260.0,0.0,152.0,106.0,60.0,0
4196_01,Antony Jacostaney,G,688,S,Europa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3363_03,Stelly Leeves,G,550,P,Europa,Malta,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0
6691_01,Pamont Schwardson,F,1390,P,Europa,Grecia,28.0,0,0,62.0,202.0,542.0,0.0,0.0,1
8186_03,Glenry Estiagosen,G,1319,S,Europa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0
1452_04,Hamak Distured,C,53,P,America,Grecia,33.0,0,0,0.0,774.0,0.0,6255.0,6.0,0
3470_02,Carma Byerry,G,563,S,Europa,Monaco,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8617_01,Jeroy Cartiz,F,1768,P,Europa,Grecia,21.0,0,0,11.0,1475.0,0.0,0.0,0.0,1
5719_01,Ireen Tranciams,G,918,P,Europa,Grecia,70.0,0,0,390.0,0.0,0.0,0.0,518.0,1
2097_01,Tetra Roftfuling,B,86,S,America,Monaco,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3499_03,Mon Clemondsey,F,723,P,Europa,Grecia,38.0,0,0,0.0,1025.0,23.0,0.0,0.0,1
4890_01,Rone Browlerson,G,795,S,Europa,Monaco,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8168_08,Ryanne Boyers,G,1316,S,Europa,Grecia,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8816_03,Merops Diouselt,B,340,S,America,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2748_01,Kimmie Mickersones,F,529,S,Europa,Monaco,29.0,0,0,143.0,548.0,0.0,0.0,0.0,1
1404_01,Alaton Mornaned,B,60,S,America,Grecia,47.0,0,0,1.0,734.0,28.0,78.0,3471.0,0
0506_01,Kad Backe,F,91,S,Africa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2643_01,Terta Chasey,F,511,S,Europa,Malta,34.0,0,0,122.0,0.0,6.0,739.0,0.0,0
3895_03,Cranch Anpie,E,233,P,Africa,Grecia,5.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2826_02,Terops Pabler,C,96,P,America,Grecia,49.0,0,0,20.0,6807.0,174.0,3538.0,2473.0,0
3140_01,Eang Dan,E,206,S,Africa,Grecia,26.0,0,0,912.0,0.0,43.0,0.0,0.0,0
1453_02,Annon Thorney,G,229,P,Europa,Grecia,63.0,0,0,3.0,801.0,0.0,0.0,5.0,1
1255_02,Razzle Potte,F,242,S,Africa,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7303_01,Lonnez Adavisons,E,487,S,Europa,Grecia,51.0,0,0,3.0,33.0,12.0,38.0,896.0,0
4128_01,Ors Pare,F,846,P,Africa,Grecia,54.0,1,0,111.0,0.0,1144.0,8.0,23.0,0
5040_02,Alsha Dynigic,C,195,S,America,Monaco,39.0,0,0,10.0,199.0,0.0,6216.0,101.0,0
3474_01,Weias Pasharne,B,110,P,America,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6437_01,Loree Drakeekss,F,1228,S,Europa,Monaco,24.0,0,0,14.0,0.0,1.0,528.0,109.0,1
6827_03,Zinoces Listive,A,84,S,America,Grecia,50.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5680_01,Ryanne Blanglison,E,359,P,Europa,Grecia,18.0,0,0,0.0,0.0,1609.0,0.0,0.0,1
6201_01,Kaboson Sempribly,A,60,P,America,Monaco,34.0,1,0,0.0,1174.0,0.0,130.0,1141.0,0
0975_01,Allena Hoppernardy,E,56,P,Europa,Monaco,32.0,0,0,58.0,317.0,448.0,3.0,0.0,1
8053_01,Spix Burie,F,1663,P,Africa,Grecia,29.0,0,0,1544.0,1.0,206.0,0.0,0.0,0
6409_01,Daisya Evedorsen,G,1035,P,Europa,Grecia,22.0,0,0,0.0,0.0,165.0,14.0,629.0,0
6976_01,Annya Talls,G,1127,P,Europa,Grecia,21.0,0,0,27.0,0.0,782.0,0.0,0.0,1
0456_01,Lulah Hinetthews,F,83,S,Europa,Grecia,55.0,0,0,210.0,185.0,188.0,59.0,73.0,0
3558_01,Row Manie,D,115,P,Africa,Grecia,37.0,0,0,78.0,0.0,0.0,2948.0,0.0,0
3705_01,Murie Hubert,F,769,P,Europa,Grecia,19.0,0,0,238.0,1.0,28.0,207.0,119.0,0
5981_03,Cark Quart,F,1140,S,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0345_01,Berios Racke,E,21,S,Africa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0
6422_01,Hones Panie,F,1330,P,Africa,Grecia,23.0,0,0,1533.0,0.0,858.0,297.0,0.0,0
4929_01,Guink Reake,F,1004,P,Africa,Monaco,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5298_01,Rician Sweett,G,862,S,Europa,Grecia,14.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8003_01,Himass Tre,F,1659,P,Africa,Grecia,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4649_01,Erina Prickmantes,E,290,P,Europa,Grecia,45.0,0,0,1399.0,226.0,0.0,0.0,0.0,0
0726_01,Verly Fitzgerson,G,111,P,Europa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3682_01,Wealke Ica,F,761,P,Africa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1004_01,Aldun Wassird,A,11,S,America,Monaco,56.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1384_04,Shard Mayods,F,269,S,Europa,Grecia,41.0,0,0,338.0,0.0,377.0,2.0,86.0,1
2163_01,Adanne Mosepherry,G,349,P,Europa,Grecia,27.0,0,0,0.0,0.0,6.0,745.0,22.0,0
4125_01,Jorgie Watkinsley,G,677,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6223_01,Chonk Nache,E,398,P,Africa,Grecia,23.0,0,0,1696.0,46.0,82.0,235.0,17.0,0
4492_01,Ricke Nolds,G,736,P,Europa,Grecia,46.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0331_01,Lewise Burchard,F,72,P,Europa,Grecia,25.0,0,0,0.0,0.0,251.0,0.0,552.0,0
1871_01,Aston Spedlybood,C,70,S,America,Grecia,31.0,0,0,0.0,1983.0,0.0,172.0,52.0,1
2589_04,Weias Meteet,C,91,P,America,Grecia,30.0,1,0,0.0,632.0,0.0,673.0,2272.0,0
8466_01,Miken Leonaldez,F,1737,P,Europa,Grecia,21.0,0,0,0.0,5.0,0.0,687.0,10.0,0
8344_02,Tops Pare,D,247,S,Africa,Grecia,38.0,0,0,30.0,434.0,117.0,372.0,0.0,1
1884_01,Whers Meake,E,140,S,Africa,Grecia,48.0,0,1,0.0,0.0,0.0,0.0,0.0,0
4172_01,Peefox Flell,F,856,P,Africa,Grecia,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3360_01,Izares Brailidy,A,30,P,America,Grecia,52.0,1,0,0.0,1429.0,0.0,1371.0,488.0,1
8168_05,Brada Carpentley,G,1316,S,Europa,Grecia,22.0,0,0,753.0,0.0,0.0,0.0,0.0,0
4822_01,Aps Hotte,F,981,P,Africa,Monaco,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5273_01,Leony Gallenry,F,1077,P,Europa,Grecia,26.0,0,0,0.0,0.0,827.0,1.0,0.0,0
8332_01,Elice Dillines,G,1358,P,Europa,Malta,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0313_04,Hary Mckinsond,G,50,P,Europa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1057_01,Cherkar Braned,C,39,P,America,Monaco,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5112_02,Achiram Ainatint,C,198,S,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0772_02,Halleth Plegred,E,56,S,America,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3216_03,Inerry Haydenzier,E,213,S,Europa,Grecia,23.0,0,0,0.0,1573.0,0.0,36.0,0.0,1
6556_02,Morms Gine,F,1362,P,Africa,Monaco,68.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0926_01,Minchib Asticit,B,39,S,America,Monaco,30.0,0,0,0.0,7992.0,0.0,507.0,25.0,1
8616_02,Skies Coune,F,1767,P,Africa,Monaco,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4260_01,Chelly Kaney,G,696,S,Europa,Grecia,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4371_05,Spurim Tionstious,C,158,S,America,Monaco,34.0,0,0,0.0,7221.0,0.0,288.0,2275.0,1
3608_01,Zosmas Mormonized,D,122,P,America,Monaco,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2825_01,Popow Sake,F,539,S,Africa,Grecia,47.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4026_01,Azham Chsere,B,154,S,America,Monaco,42.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5992_01,Yolas Bowenasey,G,975,S,Europa,Malta,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0454_01,Tabius Geoconne,B,15,S,America,Monaco,28.0,1,0,5.0,4288.0,0.0,745.0,5.0,1
7358_01,Len Mirez,F,1522,P,Europa,Monaco,23.0,0,0,3.0,0.0,2.0,61.0,634.0,0
4841_01,Mahamak Prefule,B,192,S,America,Monaco,59.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3124_01,Stax Hapie,F,648,P,Africa,Grecia,12.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7370_01,Frandy Cartiz,F,1525,P,Europa,Grecia,21.0,0,0,0.0,70.0,2.0,0.0,486.0,0
7246_01,Pefox Khaf,F,1395,S,Africa,Grecia,45.0,0,0,1781.0,0.0,17.0,0.0,23.0,0
1063_01,Markar Ingwhed,B,38,P,Outros,Grecia,38.0,0,0,0.0,3262.0,0.0,295.0,1374.0,1
7609_01,Astorux Reeddommy,A,83,P,America,Monaco,40.0,1,0,0.0,21.0,0.0,1503.0,1392.0,0
0679_01,Vana Nichoan,G,104,S,Europa,Grecia,20.0,0,0,0.0,215.0,0.0,541.0,0.0,0
0470_01,Aptal Binie,F,86,S,Africa,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7306_01,Toniel Stroyledgez,E,471,P,Europa,Monaco,26.0,0,0,1.0,0.0,0.0,0.0,718.0,1
6168_02,Glenna Gordond,G,999,S,Europa,Monaco,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5162_02,Dow Barne,F,988,S,Africa,Monaco,39.0,0,0,98.0,0.0,125.0,0.0,1082.0,0
3779_01,Ambert Tranciams,F,714,S,Europa,Grecia,24.0,0,0,1.0,677.0,13.0,10.0,0.0,1
5575_02,Heers Nacke,F,1156,P,Africa,Grecia,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0409_01,Mats Iccle,F,71,S,Africa,Grecia,31.0,0,0,0.0,0.0,1116.0,2.0,0.0,0
5812_01,Holey Domington,G,943,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6296_01,Alderak Balightal,B,247,S,America,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0306_01,Dony Estevesters,E,19,S,Europa,Grecia,23.0,0,0,368.0,175.0,259.0,1.0,101.0,0
8237_01,Oraryn Bakerson,F,1577,S,Europa,Grecia,19.0,0,0,511.0,0.0,0.0,267.0,0.0,0
2721_01,Jodia Rigginson,F,563,P,Europa,Malta,25.0,0,0,21.0,746.0,55.0,0.0,4.0,0
4741_01,Wheal Bau,F,961,P,Africa,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6825_01,Peefox Kinad,F,1306,S,Africa,Outros,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7278_01,Des Bryants,E,485,S,Europa,Grecia,17.0,0,0,0.0,188.0,795.0,0.0,0.0,1
2274_02,Mino Shoeweely,C,79,P,America,Monaco,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2417_01,Shanya Mcgowaymond,G,393,P,Europa,Grecia,32.0,0,0,11.0,31.0,0.0,836.0,9.0,0
6801_01,Syrmino Imprank,B,259,S,America,Grecia,50.0,1,0,0.0,7293.0,136.0,97.0,440.0,1
1601_01,Elenna Mulley,G,255,P,Europa,Grecia,37.0,0,0,22.0,5.0,0.0,747.0,0.0,0
8260_03,Melara Daviddley,G,1334,S,Europa,Monaco,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4704_01,Grafi Grentual,D,156,P,America,Monaco,30.0,0,0,818.0,44.0,2.0,2956.0,2311.0,0
4904_01,Tamin Willynnedy,E,317,S,Europa,Grecia,44.0,0,0,2.0,0.0,0.0,788.0,0.0,0
4095_01,Deaney Romez,G,671,P,Europa,Monaco,14.0,0,0,834.0,1080.0,3.0,183.0,208.0,0
5647_02,Chabih Matoltuble,C,178,P,America,Monaco,52.0,0,0,0.0,1425.0,31.0,0.0,1320.0,1
5809_02,Eilan Clemondsey,F,1205,P,Europa,Grecia,46.0,0,0,0.0,98.0,2077.0,0.0,0.0,1
8669_01,Morrie Cartiz,F,1677,S,Europa,Grecia,31.0,0,0,949.0,0.0,22.0,0.0,0.0,0
0044_03,Cassa Coopelandez,G,3,P,Europa,Malta,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1260_01,Glena Scotterkins,G,186,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8136_02,Achium Inderad,C,268,P,America,Grecia,60.0,0,0,0.0,5998.0,0.0,4794.0,8.0,0
5010_01,Poloos Sincy,F,1021,P,Africa,Grecia,26.0,1,0,1033.0,172.0,26.0,0.0,518.0,0
3426_01,Garry Oconley,G,549,S,Europa,Grecia,33.0,0,0,22.0,37.0,415.0,0.0,333.0,0
2940_01,Melica Casonston,F,615,P,Europa,Malta,23.0,0,0,5.0,308.0,363.0,7.0,0.0,1
9163_01,Idace Edwartizman,G,1477,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5829_01,Jona Sancasey,F,1113,S,Europa,Grecia,23.0,0,0,0.0,21.0,0.0,0.0,716.0,0
8973_01,Daisya Flynner,G,1446,S,Europa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2325_01,Kimmie Hurchez,G,374,S,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0645_01,Troyra Grahangory,G,98,P,Europa,Outros,20.0,0,0,1724.0,0.0,0.0,1.0,0.0,0
7899_03,Margio Boyers,G,1275,S,Europa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2871_01,Acruxon Unregul,B,88,P,America,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4903_01,Arla Moodman,F,995,P,Europa,Monaco,23.0,0,0,62.0,0.0,0.0,1.0,2203.0,0
8801_01,Justie Vincenton,F,1707,S,Europa,Grecia,37.0,0,0,10.0,557.0,51.0,83.0,0.0,0
4231_01,Therly Scottuez,F,791,S,Europa,Monaco,24.0,0,0,0.0,0.0,1435.0,10.0,0.0,1
4732_01,Thabius Slavested,C,151,P,America,Grecia,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1979_01,Delley Moodson,F,376,S,Europa,Grecia,26.0,0,0,401.0,0.0,693.0,62.0,0.0,0
3688_02,Pants Onbre,F,697,S,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7050_01,Ally Mcintons,F,1344,S,Europa,Grecia,13.0,0,0,0.0,999.0,0.0,0.0,4.0,1
1625_02,Dabik Patimonne,C,59,P,America,Grecia,29.0,0,0,0.0,930.0,0.0,2113.0,98.0,0
4127_01,Dsch Ainserfle,B,130,P,America,Grecia,23.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8431_02,Zinoces Myling,B,277,P,America,Monaco,26.0,0,0,1.0,4680.0,25.0,564.0,13.0,0
2645_01,Alrais Fordulgaug,C,95,S,America,Grecia,55.0,0,0,0.0,815.0,1558.0,3.0,1334.0,1
8480_02,Shalle Cartz,G,1382,P,Europa,Grecia,38.0,0,0,0.0,847.0,3.0,34.0,0.0,0
7882_02,Luise Coxterez,G,1271,P,Europa,Grecia,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2399_01,Stisps Sin,E,169,S,Africa,Grecia,25.0,1,0,854.0,0.0,319.0,0.0,0.0,0
2287_01,Shally Reyersendry,F,464,P,Europa,Grecia,37.0,0,0,0.0,1.0,0.0,219.0,0.0,0
1888_01,Benda Barrelliver,F,361,S,Europa,Grecia,30.0,0,0,116.0,0.0,0.0,728.0,29.0,1
8431_01,Alcorab Myling,B,277,P,America,Monaco,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4403_01,Lina Peter,F,831,S,Europa,Grecia,55.0,0,0,134.0,935.0,0.0,6.0,394.0,0
8140_01,Berta Chapmaney,G,1309,S,Europa,Malta,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4645_01,Aton Bacistion,B,184,S,America,Grecia,48.0,0,0,0.0,9633.0,0.0,1.0,2.0,1
7760_01,Ricke Coolerson,G,1253,S,Europa,Malta,32.0,0,0,0.0,494.0,0.0,0.0,213.0,0
4477_01,Thel Scheron,G,731,S,Europa,Monaco,31.0,0,0,23.0,0.0,0.0,0.0,17.0,0
0664_01,Jabba Cylistrand,E,46,S,America,Grecia,36.0,0,0,0.0,0.0,0.0,4507.0,5689.0,0
4625_04,Auvara Ineedeve,B,183,S,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0067_03,Velyne Leeves,F,15,S,Europa,Monaco,21.0,0,0,1946.0,37.0,0.0,0.0,24.0,0
7507_01,Marlly Santin,E,499,S,Europa,Grecia,19.0,0,0,0.0,789.0,0.0,0.0,0.0,0
0375_01,Luzel Vincenton,E,22,P,Europa,Grecia,20.0,0,0,0.0,0.0,558.0,0.0,230.0,0
1555_01,Alcorix Spistory,A,18,S,America,Grecia,45.0,0,0,0.0,1389.0,0.0,2987.0,0.0,0
2928_03,Gluinol Mander,B,92,P,America,Grecia,44.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9094_01,Aleen Hayertez,G,1465,S,Europa,Malta,14.0,0,1,0.0,0.0,0.0,0.0,0.0,0
1668_01,Millia Watsongley,F,316,S,Europa,Grecia,22.0,0,0,2.0,0.0,6.0,101.0,536.0,0
8143_01,Sergia Vines,F,1558,S,Europa,Grecia,18.0,0,0,0.0,17.0,5.0,0.0,712.0,1
8449_02,Sarino Purellliss,C,317,S,America,Grecia,50.0,0,0,0.0,3070.0,0.0,44.0,562.0,1
2152_01,Eulah Bakericks,F,426,P,Europa,Grecia,45.0,0,0,2138.0,0.0,0.0,659.0,0.0,0
2173_01,Vina Landolphrey,G,352,P,Europa,Malta,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3940_01,Trisp Apie,D,132,P,Africa,Grecia,60.0,1,0,2739.0,0.0,0.0,0.0,0.0,0
3489_01,Munda Onpie,F,719,P,Africa,Grecia,28.0,0,0,274.0,0.0,693.0,944.0,0.0,0
1063_02,Aldebah Ingwhed,B,38,P,America,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6864_01,Aske Scoudelle,A,71,P,America,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
